id,claim,rating,image_url,permalink,publish_date
1037,A photograph shows a raccoon riding an alligator.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/06/zardulu.jpg?w=682 682w'],https://www.snopes.com/fact-check/raccoon-rides-alligator/,2015-06-15T10:12:02+00:00
1038,Photograph shows a 12-week-old fetus.,miscaptioned,[],https://www.snopes.com/fact-check/12-week-photo/,2015-06-14T19:20:30+00:00
1039,Claim:,NULL,[],https://www.snopes.com/fact-check/tom-hanks/,2015-06-13T17:36:50+00:00
1040,Claim:,NULL,[],https://www.snopes.com/fact-check/zimbabwe-croc/,2015-06-13T05:11:10+00:00
1041,FACT CHECK,NULL,[],https://www.snopes.com/fact-check/banana-resurrection/,2015-06-12T10:06:41+00:00
1042,Claim:,NULL,[],https://www.snopes.com/fact-check/luck-be-in-the-air-tonight/,2015-06-12T02:05:16+00:00
1043,"A photograph shows a biennial astronomical event in Ireland known as ""Heaven’s Trail.""",false,[],https://www.snopes.com/fact-check/fauxtography-space-heavens-trail/,2015-06-09T15:08:27+00:00
1044,Claim:,NULL,[],https://www.snopes.com/fact-check/head-case/,2015-06-09T04:22:52+00:00
1045,Claim:,NULL,[],https://www.snopes.com/fact-check/the-rabbit-test/,2015-06-05T22:19:12+00:00
1046,A 1955 photograph from Time magazine depicts what was considered that era's 'perfect body.',false,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/06/perfectbody.jpg?w=690 690w'],https://www.snopes.com/fact-check/time-perfect-body/,2015-06-05T14:16:46+00:00
1047,Claim:,NULL,[],https://www.snopes.com/fact-check/texting-while-driving/,2015-06-05T05:41:34+00:00
1048,Claim:,NULL,[],https://www.snopes.com/fact-check/it39s-only-a-strawberry-moon/,2015-06-03T16:24:36+00:00
1049,Claim:,NULL,[],https://www.snopes.com/fact-check/where-be-dragons/,2015-06-03T01:52:22+00:00
1050,A photograph captures a deceased Marilyn Monroe at rest in her funeral casket.,false,[],https://www.snopes.com/fact-check/at-rest-in-a-pucci-dress/,2015-06-02T17:43:52+00:00
1051,Claim:,NULL,[],https://www.snopes.com/fact-check/sex-lecture/,2015-06-01T17:59:38+00:00
1052,Claim:,NULL,[],https://www.snopes.com/fact-check/scientist-discovers-winged-spider/,2015-06-01T05:31:18+00:00
1053,Claim:,NULL,[],https://www.snopes.com/fact-check/mountain-dew-glow/,2015-06-01T05:25:42+00:00
1054,Claim:,NULL,[],https://www.snopes.com/fact-check/call-to-arms/,2015-05-31T19:28:58+00:00
1055,Claim:,NULL,[],https://www.snopes.com/fact-check/the-follower/,2015-05-29T19:10:40+00:00
1056,Nabisco is issuing Spam-flavored Oreos.,false,[],https://www.snopes.com/fact-check/spam-oreos/,2015-05-29T11:37:22+00:00
1057,Breast milk is glittery gold under a microscope.,mixture,[],https://www.snopes.com/fact-check/breast-milk-gold/,2015-05-29T09:45:43+00:00
1058,Claim:,NULL,[],https://www.snopes.com/fact-check/no-shoes-no-shirts-no-motorcycles/,2015-05-28T18:38:30+00:00
1059,Claim:,NULL,[],https://www.snopes.com/fact-check/welcome-to-amsterdam/,2015-05-28T17:25:02+00:00
1060,Claim:,NULL,[],https://www.snopes.com/fact-check/share-iah-coke/,2015-05-26T20:29:20+00:00
1061,,NULL,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/Screenshot-2015-05-26-at-4.02.29-PM.png?w=608 608w'],https://www.snopes.com/fact-check/houston-flood-photo/,2015-05-26T15:02:17+00:00
1062,,NULL,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/nikon-dog-ad.jpg?w=846 846w'],https://www.snopes.com/fact-check/nikon-dog-photographer/,2015-05-26T10:46:21+00:00
1063,Claim:,NULL,[],https://www.snopes.com/fact-check/the-eagle-has-landed/,2015-05-23T17:42:04+00:00
1064,Photograph shows a rhino that was given a pink horn to prevent poaching.,mixture,[],https://www.snopes.com/fact-check/rhinos-elephants-getting-pink-horns-prevent-poaching/,2015-05-22T22:08:14+00:00
1065,Claim:,NULL,[],https://www.snopes.com/fact-check/not-one-drop-bear-cub/,2015-05-22T04:10:38+00:00
1066,Claim:,NULL,[],https://www.snopes.com/fact-check/penile-fracture/,2015-05-20T18:50:58+00:00
1067,Claim:,NULL,[],https://www.snopes.com/fact-check/cheerleader-sniper/,2015-05-20T18:36:58+00:00
1068,A 1972 sign warned Irish motorists not to drive after having five pints of beer.,false,[],https://www.snopes.com/fact-check/drink-irresponsibly/,2015-05-20T18:31:38+00:00
1069,Claim:,NULL,[],https://www.snopes.com/fact-check/parkade/,2015-05-19T22:26:52+00:00
1070,Claim:,NULL,[],https://www.snopes.com/fact-check/world39s-largest-swimming-pool/,2015-05-19T19:09:58+00:00
1071,Claim:,NULL,[],https://www.snopes.com/fact-check/softly-falls-the-crane/,2015-05-19T19:08:24+00:00
1072,Claim:,NULL,[],https://www.snopes.com/fact-check/amazingly-beautiful-blood-clot/,2015-05-19T18:48:36+00:00
1073,Photograph shows a fisherman in Wisconsin holding a furry trout he'd caught.,false,[],https://www.snopes.com/fact-check/furry-trout/,2015-05-19T15:24:10+00:00
1074,Claim:,NULL,[],https://www.snopes.com/fact-check/bike-race/,2015-05-18T22:35:46+00:00
1075,A photograph snapped during a tornado shows a Cthulhu-like tentacled figure in the sky.,false,[],https://www.snopes.com/fact-check/cthulhu-rising/,2015-05-18T18:37:48+00:00
1076,Claim:,NULL,[],https://www.snopes.com/fact-check/black-fawn/,2015-05-16T18:06:18+00:00
1077,Claim:,NULL,[],https://www.snopes.com/fact-check/king-of-the-toad/,2015-05-13T17:27:58+00:00
1078,Claim:,NULL,[],https://www.snopes.com/fact-check/house-rules/,2015-05-13T16:33:44+00:00
1079,A photograph shows giant humanoid skulls exposed by an earthquake or torrential rains.,false,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/giantskulls-1.jpg?w=600 600w'],https://www.snopes.com/fact-check/giant-human-skulls/,2015-05-12T19:53:56+00:00
1080,,NULL,[],https://www.snopes.com/fact-check/oddities/,2015-05-12T18:17:34+00:00
1081,Claim:,NULL,[],https://www.snopes.com/fact-check/solar-city-tower/,2015-05-12T17:03:22+00:00
1082,Claim:,NULL,[],https://www.snopes.com/fact-check/roundabout-bridge/,2015-05-12T06:46:28+00:00
1083,Photograph shows the roller coaster-like Eshima Ohashi Bridge in Japan.,true,[],https://www.snopes.com/fact-check/a-bridge-too-high/,2015-05-12T02:55:26+00:00
1084,Claim:,NULL,[],https://www.snopes.com/fact-check/high-wire-act/,2015-05-09T19:20:24+00:00
1085,Claim:,NULL,[],https://www.snopes.com/fact-check/mcmoose/,2015-05-09T19:18:14+00:00
1086,Claim:,NULL,[],https://www.snopes.com/fact-check/flying-101/,2015-05-09T03:28:06+00:00
1087,Claim:,NULL,[],https://www.snopes.com/fact-check/nepal-avalanche/,2015-05-08T20:01:02+00:00
1088,Claim:,NULL,[],https://www.snopes.com/fact-check/titanoboa/,2015-05-08T19:55:04+00:00
1089,Claim:,NULL,[],https://www.snopes.com/fact-check/jesus-in-the-clouds/,2015-05-08T17:27:56+00:00
1090,Vintage color photograph from 1941 shows the Japanese attack on Pearl Harbor.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/Screen-Shot-2016-12-06-at-9.28.08-AM.png?w=1088 1088w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/Screen-Shot-2016-12-06-at-9.28.56-AM.png?w=1076 1076w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/Screen-Shot-2016-12-06-at-9.30.01-AM.png?w=1086 1086w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/05/Screen-Shot-2016-12-06-at-9.30.46-AM.png?w=1090 1090w']",https://www.snopes.com/fact-check/color-my-world/,2015-05-08T16:15:46+00:00
1091,"Since 1998, unsuspecting internet users have been haunted by a terrestrial cephalopod known as the Pacific Northwest",NULL,[],https://www.snopes.com/fact-check/tree-octopus/,2015-05-07T18:12:28+00:00
1092,Claim:,NULL,[],https://www.snopes.com/fact-check/dolphin-hunt/,2015-05-07T17:44:36+00:00
1093,A photograph from 1921 captures early suffragettes in bathing suits eating pizza to annoy men.,miscaptioned,[],https://www.snopes.com/fact-check/women-eating-pizza/,2015-05-06T03:01:46+00:00
1094,Claim:,NULL,[],https://www.snopes.com/fact-check/mayweather-report/,2015-05-05T20:25:08+00:00
1095,Claim:,NULL,[],https://www.snopes.com/fact-check/nepal-earthquake-photo/,2015-05-05T19:14:12+00:00
1096,Claim:,NULL,[],https://www.snopes.com/fact-check/welcome-to-baltimore/,2015-05-05T16:31:12+00:00
1097,"On the morning of 28 January 1986, NASA lost its first astronauts to an in-space accident when all seven members of the Space Shuttle Challenger crew were lost when a booster engine failed and caused the Challenger to break apart just 73 seconds after launch. Killed in that accident were Teacher-in-Space payload specialist Sharon Christa McAuliffe; payload specialist Gregory Jarvis; and astronauts Judith A. Resnik, mission specialist; Francis R. (Dick) Scobee, mission commander; Ronald E. McNair, mission specialist; Mike J. Smith, pilot; and Ellison S. Onizuka, mission specialist.",NULL,[],https://www.snopes.com/fact-check/false-crew-members-of-1986-space-shuttle-challenger-are-still-alive/,2015-05-04T00:30:40+00:00
1098,A video clip shows a man being struck by lightning twice.,false,[],https://www.snopes.com/fact-check/double-trouble/,2015-05-03T14:49:14+00:00
1099,Images document a Hamas-organized mass wedding of adult men and pre-pubescent girls in the Gaza Strip.,false,[],https://www.snopes.com/fact-check/false-critical-mass-wedding/,2015-05-02T22:55:06+00:00
1100,Former Lockheed Martin engineer Boyd Bushman provided evidence of human contact with alien life just before his death in August 2014.,false,[],https://www.snopes.com/fact-check/boyd-bushman-aliens/,2015-05-02T17:42:40+00:00
1101,Video clip shows a middle-aged woman punching another woman in the mouth.,true,[],https://www.snopes.com/fact-check/sucker-punch/,2015-05-01T21:19:16+00:00
1102,Videos have captured strange apocalyptic sounds coming from the sky all around the world.,mixture,[],https://www.snopes.com/fact-check/the-sound-of-apocalypse/,2015-05-01T13:58:38+00:00
1103,Photograph shows an enormous blue whale swimming underneath a boat.,unproven,[],https://www.snopes.com/fact-check/why-i39m-scared-of-the-ocean/,2015-04-29T16:29:56+00:00
1104,Claim:,NULL,[],https://www.snopes.com/fact-check/strange-fruit/,2015-04-29T15:33:48+00:00
1105,Claim:,NULL,[],https://www.snopes.com/fact-check/tulsa-motorcycle-crash/,2015-04-27T21:32:02+00:00
1106,Claim:,NULL,[],https://www.snopes.com/fact-check/video-game-canon/,2015-04-27T15:56:26+00:00
1107,Claim:,NULL,[],https://www.snopes.com/fact-check/dont-fish-too-close-to-the-bank/,2015-04-26T17:40:38+00:00
1108,Claim:,NULL,[],https://www.snopes.com/fact-check/unnatural-predator/,2015-04-26T17:05:22+00:00
1109,"Photograph shows a frozen Alaskan tree frog, a species that can survive for weeks with most of its body water frozen.",mixture,['https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/frozenfrog.jpg?w=600 600w'],https://www.snopes.com/fact-check/frogsicles/,2015-04-25T17:15:08+00:00
1110,Claim:,NULL,[],https://www.snopes.com/fact-check/did-you-lose-a-cat/,2015-04-24T18:46:14+00:00
1111,Claim:,NULL,[],https://www.snopes.com/fact-check/high-steaks/,2015-04-23T23:39:16+00:00
1112,Claim:,NULL,[],https://www.snopes.com/fact-check/bird-shot/,2015-04-23T18:03:38+00:00
1113,,false,[],https://www.snopes.com/fact-check/the-last-bullfight/,2015-04-22T15:38:16+00:00
1114,Claim:,NULL,[],https://www.snopes.com/fact-check/alligator-purse/,2015-04-22T00:10:20+00:00
1115,Claim:,NULL,[],https://www.snopes.com/fact-check/sydney-surfer/,2015-04-21T20:40:48+00:00
1116,Claim:,NULL,[],https://www.snopes.com/fact-check/41999-and-change/,2015-04-20T23:15:10+00:00
1117,"In April 2015, a Photoshop-created image of a house standing atop a very narrow rock formation recirculated online. The image that viewers were then debating as a photograph of an “abandoned house in England” had been shared under a variety of other titles over the years, commonly",NULL,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/james-bond-island.jpg?w=420 420w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/james-bond-island-thailand.jpg?w=480 480w']",https://www.snopes.com/fact-check/james-bond-island/,2015-04-20T17:25:18+00:00
1118,Claim:,NULL,[],https://www.snopes.com/fact-check/big-lame-hunting/,2015-04-15T14:21:12+00:00
1119,Claim:,NULL,[],https://www.snopes.com/fact-check/flying-nones/,2015-04-14T21:25:14+00:00
1120,Claim:,NULL,[],https://www.snopes.com/fact-check/nuclear-fallout-map/,2015-04-14T18:27:08+00:00
1121,Claim:,NULL,[],https://www.snopes.com/fact-check/statutory-snake/,2015-04-09T23:57:36+00:00
1122,"A video clip from 2011 seemingly showed the Tampa Bay Ray’s third baseman Evan Longoria making an amazing, impromptu bare-handed catch of a batting practice ball while being interviewed on the field:",NULL,[],https://www.snopes.com/fact-check/evan-longoria-catch/,2015-04-09T17:21:16+00:00
1123,Claim:,NULL,[],https://www.snopes.com/fact-check/tioga-hills-elementary-school-controversy/,2015-04-09T17:15:08+00:00
1124,Claim:,NULL,[],https://www.snopes.com/fact-check/false-christian-woman-murdered-in-syria/,2015-04-09T14:55:04+00:00
1125,Claim:,NULL,[],https://www.snopes.com/fact-check/bear-wires/,2015-04-08T20:41:08+00:00
1126,Claim:,NULL,[],https://www.snopes.com/fact-check/fly-geyser/,2015-04-08T18:02:30+00:00
1127,Claim:,NULL,[],https://www.snopes.com/fact-check/bobcat-vs-shark/,2015-04-08T16:12:58+00:00
1128,Claim:,NULL,[],https://www.snopes.com/fact-check/heil-walker/,2015-04-08T03:09:12+00:00
1129,Claim:,NULL,[],https://www.snopes.com/fact-check/wood-art/,2015-04-06T03:39:00+00:00
1130,An old photograph purportedly documenting a child standing in a litter container next to a sign reading “Dispose of your ugly children here” took another viral lap around the internet after it was shared by the “History in Pictures” Twitter account on 30 November 2015.,NULL,[],https://www.snopes.com/fact-check/ugly-children-disposal-sign-photo/,2015-04-05T09:04:36+00:00
1131,Claim:,NULL,[],https://www.snopes.com/fact-check/false-how-to-spot-organic-and-gmo-eggs/,2015-04-03T18:43:08+00:00
1132,Claim:,NULL,[],https://www.snopes.com/fact-check/chaiten-volcano/,2015-04-03T06:26:16+00:00
1133,Claim:,NULL,[],https://www.snopes.com/fact-check/poor-falcor/,2015-04-01T15:28:12+00:00
1134,Claim:,NULL,[],https://www.snopes.com/fact-check/you-deserve-a-jailbreak-today/,2015-03-31T16:49:46+00:00
1135,Claim:,NULL,[],https://www.snopes.com/fact-check/houses-in-unusual-places/,2015-03-31T16:30:24+00:00
1136,Claim:,NULL,[],https://www.snopes.com/fact-check/cinderella-wedding/,2015-03-31T15:23:00+00:00
1137,Claim:,NULL,[],https://www.snopes.com/fact-check/off-the-beaten-path/,2015-03-31T14:48:44+00:00
1138,"Photographs show a new species of ""giant sea spider"" recently discovered in the Antarctic.",false,[],https://www.snopes.com/fact-check/giant-sea-spider/,2015-03-31T00:13:52+00:00
1139,Claim:,NULL,[],https://www.snopes.com/fact-check/snake-intake/,2015-03-31T00:13:52+00:00
1140,Claim:,NULL,[],https://www.snopes.com/fact-check/if-youre-a-fetus-and-you-know-it/,2015-03-30T16:54:34+00:00
1141,Claim:,NULL,[],https://www.snopes.com/fact-check/a-new-breed-of-gunner/,2015-03-28T05:23:46+00:00
1142,Claim:,NULL,[],https://www.snopes.com/fact-check/iphone-the-body-electric/,2015-03-27T16:27:52+00:00
1143,Claim:,NULL,[],https://www.snopes.com/fact-check/rubber-duck-armada/,2015-03-26T00:31:38+00:00
1144,Claim:,NULL,[],https://www.snopes.com/fact-check/westboro-hero/,2015-03-25T16:55:56+00:00
1145,Photograph shows the face of a girl who was blinded by a nuclear bomb.,unproven,[],https://www.snopes.com/fact-check/the-eyes-that-saw-a-nuke/,2015-03-25T13:47:06+00:00
1146,A video shows a levitating car developed by Volkswagen in China.,miscaptioned,[],https://www.snopes.com/fact-check/levitating-car/,2015-03-22T16:45:06+00:00
1147,Claim:,NULL,[],https://www.snopes.com/fact-check/the-view-iss-beautiful/,2015-03-21T14:40:06+00:00
1148,Claim:,NULL,[],https://www.snopes.com/fact-check/arachnofauxbia/,2015-03-21T14:08:58+00:00
1149,Claim:,NULL,[],https://www.snopes.com/fact-check/hats-off-to-japan/,2015-03-20T22:17:34+00:00
1150,Claim:,NULL,[],https://www.snopes.com/fact-check/look-who39s-talking/,2015-03-19T21:39:58+00:00
1151,Photographs show a cactus vent cover resembling an extended middle finger installed by a homeowner to get back at his neighbors.,true,[],https://www.snopes.com/fact-check/glove-thy-neighbor/,2015-03-19T21:20:42+00:00
1152,Claim:,NULL,[],https://www.snopes.com/fact-check/the-philadelphia-experiment/,2015-03-19T00:12:18+00:00
1153,Claim:,NULL,[],https://www.snopes.com/fact-check/hoe-down/,2015-03-18T18:26:18+00:00
1154,Claim:,NULL,[],https://www.snopes.com/fact-check/grime-scene/,2015-03-17T20:56:50+00:00
1155,Claim:,NULL,[],https://www.snopes.com/fact-check/private-charters/,2015-03-17T20:35:30+00:00
1156,Claim:,NULL,[],https://www.snopes.com/fact-check/parcc-strife/,2015-03-17T16:03:12+00:00
1157,Claim:,NULL,[],https://www.snopes.com/fact-check/school-rivalry/,2015-03-16T17:26:40+00:00
1158,Claim:,NULL,[],https://www.snopes.com/fact-check/nope-and-glory/,2015-03-16T15:35:06+00:00
1159,Claim:,NULL,[],https://www.snopes.com/fact-check/elephant-road-rage/,2015-03-15T19:43:56+00:00
1160,Photographs show icebergs with multi-colored striping taken in Lake Michigan.,miscaptioned,[],https://www.snopes.com/fact-check/striped-icebergs/,2015-03-15T16:50:50+00:00
1161,Claim:,NULL,[],https://www.snopes.com/fact-check/pickled-frog/,2015-03-14T00:01:32+00:00
1162,Claim:,NULL,[],https://www.snopes.com/fact-check/nepalese-baby/,2015-03-12T22:24:06+00:00
1163,Claim:,NULL,[],https://www.snopes.com/fact-check/palatial-prison/,2015-03-12T21:40:34+00:00
1164,"Photographs show the 'parrot plant,' a plant whose flowers resemble a parrot in flight.",true,[],https://www.snopes.com/fact-check/parrot-flower/,2015-03-12T18:21:54+00:00
1165,Claim:,NULL,[],https://www.snopes.com/fact-check/a-family-photo/,2015-03-11T21:18:24+00:00
1166,The skeleton of a giant human was uncovered during gas exploration in Saudi Arabia.,false,[],https://www.snopes.com/fact-check/giant-skeleton-uncovered-saudi-arabia/,2015-03-11T17:14:04+00:00
1167,Claim:,NULL,[],https://www.snopes.com/fact-check/rainbornado/,2015-03-10T21:54:18+00:00
1168,Claim:,NULL,[],https://www.snopes.com/fact-check/expressive-lane/,2015-03-09T13:09:54+00:00
1169,Claim:,NULL,[],https://www.snopes.com/fact-check/woodpecker-riding-weasels/,2015-03-08T14:58:56+00:00
1170,Claim:,NULL,[],https://www.snopes.com/fact-check/chief-complaint/,2015-03-06T14:04:12+00:00
1171,Claim:,NULL,[],https://www.snopes.com/fact-check/cambridge-caper/,2015-03-05T17:54:36+00:00
1172,Claim:,NULL,[],https://www.snopes.com/fact-check/drunk-gorilla/,2015-03-05T17:47:50+00:00
1173,A photograph shows a Southeast African monkey from Madagascar.,false,[],https://www.snopes.com/fact-check/southeast-african-monkey/,2015-03-05T16:31:34+00:00
1174,Claim:,NULL,[],https://www.snopes.com/fact-check/textbook-bigotry/,2015-03-05T16:23:08+00:00
1175,Claim:,NULL,[],https://www.snopes.com/fact-check/fried-chicken-oreos/,2015-03-05T15:26:24+00:00
1176,Claim:,NULL,[],https://www.snopes.com/fact-check/the-real-cindy-crawford/,2015-03-03T02:09:34+00:00
1177,An angry mother delivered a scathing response to school officials after her daughter was punished for punching a classmate who snapped her,unproven,[],https://www.snopes.com/fact-check/bra-sear-2/,2015-03-01T09:41:22+00:00
1178,Claim:,NULL,[],https://www.snopes.com/fact-check/public-school-humiliation/,2015-03-01T07:45:24+00:00
1179,Claim:,NULL,[],https://www.snopes.com/fact-check/ice-baiting/,2015-03-01T07:32:44+00:00
1180,Claim:,NULL,[],https://www.snopes.com/fact-check/lunch-fray/,2015-02-27T08:42:58+00:00
1181,Claim:,NULL,[],https://www.snopes.com/fact-check/contrabagged/,2015-02-27T08:33:46+00:00
1182,Claim:,NULL,[],https://www.snopes.com/fact-check/bra-sear/,2015-02-27T07:34:54+00:00
1183,Claim:,NULL,[],https://www.snopes.com/fact-check/280-pound-catfish/,2015-02-27T06:22:06+00:00
1184,Claim:,NULL,[],https://www.snopes.com/fact-check/don39t-jaywalk-in-detroit/,2015-02-24T15:46:16+00:00
1185,"A photograph from the 1940s shows an obviously out-of-place, time-traveling hipster.",false,[],https://www.snopes.com/fact-check/time-traveling-hipster/,2015-02-24T02:20:36+00:00
1186,Claim:,NULL,[],https://www.snopes.com/fact-check/condoleezza-and-osama/,2015-02-19T22:48:26+00:00
1187,A video clip shows martial arts star Bruce Lee expertly playing ping-pong using nunchaku rather than a paddle.,false,[],https://www.snopes.com/fact-check/bruce-lee-ping-pong/,2015-02-18T16:20:50+00:00
1188,Claim:,NULL,[],https://www.snopes.com/fact-check/snarlin39-marlin/,2015-02-17T20:06:54+00:00
1189,Claim:,NULL,[],https://www.snopes.com/fact-check/coca-cola-garlic/,2015-02-16T08:47:56+00:00
1190,Photographs show ice formations in Lake Huron created by waves of water freezing in midair.,miscaptioned,[],https://www.snopes.com/fact-check/antarctic-wave/,2015-02-15T17:46:48+00:00
1191,Claim:,NULL,[],https://www.snopes.com/fact-check/false-lead/,2015-02-13T10:23:18+00:00
1192,Claim:,NULL,[],https://www.snopes.com/fact-check/snow-walls/,2015-02-11T09:21:32+00:00
1193,Claim:,NULL,[],https://www.snopes.com/fact-check/blue-lava/,2015-02-10T16:15:32+00:00
1194,Claim:,NULL,[],https://www.snopes.com/fact-check/ode-to-the-welfare-state/,2015-02-10T08:18:26+00:00
1195,Photographs show a suspect who was decapitated by a wrought-iron fence while fleeing from police.,true,[],https://www.snopes.com/fact-check/wrought-iron-fence-decapitation/,2015-02-10T08:12:12+00:00
1196,Claim:,NULL,[],https://www.snopes.com/fact-check/black-lion/,2015-02-08T01:11:32+00:00
1197,,NULL,[],https://www.snopes.com/fact-check/youngest-mother/,2015-02-07T21:52:56+00:00
1198,Claim:,NULL,[],https://www.snopes.com/fact-check/moon-melon/,2015-02-06T23:46:36+00:00
1199,Claim:,NULL,[],https://www.snopes.com/fact-check/giant-newfoundland-iceberg/,2015-02-06T23:11:54+00:00
1200,Claim:,NULL,[],https://www.snopes.com/fact-check/it39s-hard-being-a-top-app-worker/,2015-02-06T19:58:18+00:00
1201,Claim:,NULL,[],https://www.snopes.com/fact-check/lucky-coyote/,2015-02-06T06:36:14+00:00
1202,Claim:,NULL,[],https://www.snopes.com/fact-check/photo-shoot/,2015-02-06T05:50:54+00:00
1203,"The half time shows at Super Bowls have grown more and more spectacular over the years, and Super Bowl XXXVIII topped them all. As Justin Timberlake sang “Rock Your Body” onstage with Janet Jackson and reached the last few lines of the song — “Let’s do something, let’s make a bet, ’cause I gotta have you naked by the end of this song” — he reached across her body and pulled off part of her bustier, exposing most of her right breast:",NULL,[],https://www.snopes.com/fact-check/janet-jackson-super-bowl-incident/,2015-02-06T00:12:42+00:00
1204,Claim:,NULL,[],https://www.snopes.com/fact-check/hare-trigger/,2015-02-06T00:11:36+00:00
1205,Claim:,NULL,[],https://www.snopes.com/fact-check/google-witness/,2015-02-06T00:08:48+00:00
1206,Claim:,NULL,[],https://www.snopes.com/fact-check/repulse-of-the-nation/,2015-02-06T00:03:46+00:00
1207,Claim:,NULL,[],https://www.snopes.com/fact-check/crown-jewels/,2015-02-04T18:51:26+00:00
1208,Photograph shows a long-exposure shot of lightning striking a tree.,false,[],https://www.snopes.com/fact-check/long-exposure-lightning-tree/,2015-02-04T16:41:10+00:00
1209,,NULL,[],https://www.snopes.com/fact-check/blue-whale-phallacy/,2015-02-03T19:25:02+00:00
1210,Claim:,NULL,[],https://www.snopes.com/fact-check/redneck-mansion/,2015-02-03T16:43:26+00:00
1211,Claim:,NULL,[],https://www.snopes.com/fact-check/painted-cats/,2015-02-03T04:31:04+00:00
1212,Claim:,NULL,[],https://www.snopes.com/fact-check/sister-act-2/,2015-02-02T18:29:10+00:00
1213,Claim:,NULL,[],https://www.snopes.com/fact-check/can-you-beerlieve-it/,2015-02-02T16:14:12+00:00
1214,Claim:,NULL,[],https://www.snopes.com/fact-check/fingertips-part-2/,2015-02-02T09:52:02+00:00
1215,Claim:,NULL,[],https://www.snopes.com/fact-check/double-parked/,2015-02-01T18:15:20+00:00
1216,Claim:,NULL,[],https://www.snopes.com/fact-check/scare-models/,2015-01-31T16:24:48+00:00
1217,Claim:,NULL,[],https://www.snopes.com/fact-check/bruce39s-story/,2015-01-31T16:11:38+00:00
1218,A man divorced his wife after he examined a photograph of her and spotted a man hiding under her bed.,false,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/viralnova-man-under-bed.jpg?w=450 450w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/manunderthebed.jpg?w=590 590w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/man-under-bed.jpg?w=493 493w']",https://www.snopes.com/fact-check/man-hiding-bed-photo/,2015-01-30T16:29:46+00:00
1219,Claim:,NULL,[],https://www.snopes.com/fact-check/michelle-oblurma/,2015-01-29T16:49:30+00:00
1220,A video shows a group of Muslims destroying burial plots of non-Muslims at a British WWII cemetery in Libya.,mixture,[],https://www.snopes.com/fact-check/muslims-destroy-wwii-graves-libya/,2015-01-28T10:03:36+00:00
1221,Claim:,NULL,[],https://www.snopes.com/fact-check/oedipal-mom-check/,2015-01-28T09:58:04+00:00
1222,Claim:,NULL,[],https://www.snopes.com/fact-check/a-curious-shadow/,2015-01-28T09:53:48+00:00
1223,Claim:,NULL,[],https://www.snopes.com/fact-check/snowrollers/,2015-01-27T19:24:02+00:00
1224,Claim:,NULL,[],https://www.snopes.com/fact-check/soda-jerk/,2015-01-27T19:09:30+00:00
1225,"Photographs show sign-bearing Muslim protesters at a ""Religion of Peace' demonstration in London.",mixture,[],https://www.snopes.com/fact-check/muslim-religion-peace-demonstration/,2015-01-27T03:38:02+00:00
1226,"In mid-December 2013, parts of the Middle East were hit by a",NULL,[],https://www.snopes.com/fact-check/snow-job-2/,2015-01-26T18:30:24+00:00
1227,Cats have been gravely injured or killed after seeking warmth by hiding in wheel wells or under cars.,true,[],https://www.snopes.com/fact-check/bang-honk-save-cats-sleeping-tires/,2015-01-26T16:52:48+00:00
1228,Claim:,NULL,[],https://www.snopes.com/fact-check/palin39s-pose/,2015-01-25T17:10:30+00:00
1229,Claim:,NULL,[],https://www.snopes.com/fact-check/uta-flight-772-memorial/,2015-01-24T16:27:16+00:00
1230,A photograph shows a pregnant woman waiting to welcome home a military husband who couldn't have fathered the child she's carrying.,miscaptioned,"['https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/welcomehome.jpg?w=481 481w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/welcomehome.jpg?w=481 481w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/welcomehome2.jpg?w=594 594w', 'https://us-east-1.tchyn.io/snopes-production/uploads/2015/01/welcomehome2.jpg?w=594 594w']",https://www.snopes.com/fact-check/miscaptioned-welcome-home-daddy/,2015-01-24T02:48:36+00:00
1231,Claim:,NULL,[],https://www.snopes.com/fact-check/ufomitted/,2015-01-23T23:09:36+00:00
1232,Claim:,NULL,[],https://www.snopes.com/fact-check/leap-of-faith-2/,2015-01-22T21:51:46+00:00
1233,Claim:,NULL,[],https://www.snopes.com/fact-check/decalcification/,2015-01-22T05:53:30+00:00
1234,Claim:,NULL,[],https://www.snopes.com/fact-check/groupie-portrait/,2015-01-21T08:00:56+00:00
